STA_SEQ,NAME,YLAT,XLONG,SDATE,SYEAR,BCG,YCNT,MINYEAR,MAXYEAR
14710,Shepaug River,41.683397,-73.298268,2012-10-02,2012,3,4,2000,2012
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2012-10-02,2012,4,8,2011,2018
15679,Center Brook,42.0011,-73.0824,2012-10-03,2012,2.5,1,2012,2012
14843,Sandy Brook,41.9904,-73.058,2012-10-03,2012,2.727272727,2,2002,2012
14461,Sandy Brook (Still River),41.9685,-73.0331,2012-10-03,2012,3,6,1998,2018
16258,West Branch Farmington River,41.9735,-73.0209,2012-10-03,2012,4,3,2008,2015
14442,Sandy Brook,41.974,-73.0406,2012-10-03,2012,3,25,1993,2018
16758,HOWELL'S BROOK,42.0078,-73.0042,2012-10-03,2012,2,1,2012,2012
16373,East Mountain Brook,41.8772,-72.9778,2012-10-03,2012,2,1,2012,2012
15792,West Branch Farmington River,41.9602,-73.0178,2012-10-03,2012,4,2,2012,2014
15825,West Branch Farmington River,41.9168,-72.989,2012-10-03,2012,3,6,2008,2018
15678,Sandy Brook,42.0109,-73.0888,2012-10-03,2012,3,2,2008,2012
14825,Naugatuck River,41.6743,-73.0695,2012-10-04,2012,4.735177866,11,2004,2019
14402,Poland River,41.6912,-73.0045,2012-10-04,2012,3,3,1991,2012
14390,Pequabuck River,41.6742,-72.9619,2012-10-04,2012,5,12,1990,2017
14392,Pequabuck River,41.6738,-72.8977,2012-10-04,2012,5,16,1990,2018
14263,Kahn Brook,41.5681,-72.1702,2012-10-05,2012,5,5,2000,2019
15315,Burnham Brook,41.4603,-72.3343,2012-10-05,2012,3,7,2007,2016
17007,ROARING BROOK,41.4397,-72.4778,2012-10-09,2012,2.5,1,2012,2012
16846,MILL CREEK,41.4644,-72.5092,2012-10-09,2012,3,1,2012,2012
17061,SPRING LOT BROOK,41.3019,-72.4569,2012-10-09,2012,4,2,2012,2015
14377,Pattaconk Brook,41.3991,-72.4651,2012-10-09,2012,3,3,1998,2012
16505,BIBLE ROCK BROOK,41.4975,-72.6064,2012-10-09,2012,2,1,2012,2012
14283,Mad River,41.9199,-73.0597,2012-10-10,2012,4.5,5,1998,2012
16114,Rugg Brook,41.9328,-73.1214,2012-10-10,2012,2.794117647,7,2007,2016
14281,Lyman Brook,41.6077,-72.4263,2012-10-10,2012,3.796116505,2,2008,2012
16312,Mad River,41.9458,-73.1286,2012-10-10,2012,2.166666667,2,2008,2012
14713,Still River,41.9503,-73.049,2012-10-10,2012,4.149606299,5,2000,2012
14137,Blackledge River,41.6084,-72.4263,2012-10-10,2012,2.134146341,3,1998,2012
14842,Indian Meadow Brook,41.9305,-73.079,2012-10-10,2012,3,5,2002,2015
16313,Mad River,41.9477,-73.1444,2012-10-10,2012,3,2,2008,2012
15570,Ratlum Brook,41.8723,-72.9561,2012-10-11,2012,2.5,1,2012,2012
15768,Mallory Brook,41.9113,-73.0263,2012-10-11,2012,3.263345196,2,2008,2012
16089,Morgan Brook,41.9086,-73.0007,2012-10-11,2012,2.023809524,2,2008,2012
16387,Hurricane Brook,42.033,-72.9207,2012-10-11,2012,2,3,2011,2014
16124,Flat Brook,41.938249,-73.321123,2012-10-11,2012,2,9,2007,2018
16127,Jakes Brook,41.864151,-73.167442,2012-10-11,2012,2,9,2007,2018
16139,Brown Brook,41.9267,-73.2799,2012-10-11,2012,3,13,2007,2019
16385,Beaver Brook,41.932,-72.9754,2012-10-11,2012,2,1,2012,2012
15749,Eagleville Brook,41.8069,-72.2643,2012-10-12,2012,4.333333333,1,2012,2012
15386,Roberts Brook (Mirror Lake outlet),41.815,-72.2319,2012-10-12,2012,3.829268293,3,2012,2015
15179,Eightmile River,41.4671,-72.3372,2012-10-12,2012,3,2,2008,2012
15304,Eagleville Brook,41.7938,-72.2752,2012-10-12,2012,3,7,2003,2019
15783,Eagleville Brook,41.7882,-72.2776,2012-10-12,2012,3,4,2009,2019
14866,Stickney Hill Brook,41.9833,-72.2179,2012-10-12,2012,2,4,2002,2015
15520,Bonemill Brook,41.925,-72.3162,2012-10-12,2012,2,2,2012,2014
14584,Roaring Brook,41.904,-72.2891,2012-10-12,2012,3,10,1999,2017
15046,Charters Brook,41.9062,-72.4035,2012-10-15,2012,4.659793814,3,2003,2012
15020,Eightmile River,41.43,-72.3392,2012-10-15,2012,2.783018868,7,2004,2018
15312,Beaver Brook,41.409952,-72.329059,2012-10-15,2012,3.94980695,10,2007,2016
14241,Hockanum River,41.8503,-72.4878,2012-10-15,2012,5,6,1998,2012
14174,East Branch Eightmile River,41.4309,-72.3375,2012-10-15,2012,3,4,1998,2014
14470,Tankerhoosen River,41.8272,-72.464,2012-10-15,2012,3,14,1994,2019
16410,Roaring Brook No 2,41.4244,-72.4084,2012-10-15,2012,2,2,2008,2012
14187,Eightmile River,41.4312,-72.3376,2012-10-15,2012,3,3,1998,2012
14997,East Branch Salmon Brook,42.0135,-72.8435,2012-10-16,2012,2.5,2,2004,2012
16080,West Branch Salmon Brook,41.9745,-72.896,2012-10-16,2012,2,2,2012,2014
15499,West Branch Salmon Brook,41.94096,-72.834302,2012-10-16,2012,4,8,2012,2019
14484,West Branch Salmon Brook,41.9372,-72.8215,2012-10-16,2012,4,7,1998,2017
15221,Scantic River,41.982,-72.5407,2012-10-17,2012,4,3,2008,2012
14147,Broad Brook,41.9147,-72.549,2012-10-17,2012,5,7,1993,2014
16501,BELDEN BROOK,42.0122,-72.8775,2012-10-17,2012,3,1,2012,2012
14840,Mountain Brook,41.9741,-72.8375,2012-10-17,2012,2,2,2002,2012
14349,Nepaug River,41.83,-72.9947,2012-10-18,2012,3.5,3,1998,2012
16110,Mott Hill Brook,41.6615,-72.5365,2012-10-18,2012,2.865853659,9,2007,2018
16082,"Bunnell Brook (""Burlington Brook"")",41.7833,-72.9247,2012-10-18,2012,2.115384615,2,2008,2012
16370,Bunnell Brook,41.7807,-72.963,2012-10-18,2012,3,10,2008,2018
17556,Bolton Pond Brook,41.796962,-72.42478,2012-10-22,2012,2,1,2012,2012
17186,WEWAKA BROOK,41.4878,-73.3508,2012-10-22,2012,3,1,2012,2012
16400,North Branch Park River,41.797,-72.72,2012-10-22,2012,5,3,2008,2014
15994,Eightmile Brook,41.3842,-73.1642,2012-10-22,2012,3,4,2011,2016
15319,Nod Brook,41.8158,-72.8294,2012-10-22,2012,5,5,2006,2014
14479,Trout Brook,41.7314,-72.7231,2012-10-22,2012,5,8,1989,2014
14602,Merrick Brook,41.661,-72.1101,2012-10-23,2012,2.5,4,1999,2014
14278,Little River,41.6158,-72.0416,2012-10-23,2012,4,8,1993,2015
14601,Broad Brook,41.5632,-71.9834,2012-10-23,2012,3,4,1999,2014
15313,Harris Brook,41.4733,-72.2851,2012-10-25,2012,4,1,2012,2012
14800,Steele Brook,41.6105,-73.1153,2013-09-16,2013,4.294930876,8,2004,2020
16127,Jakes Brook,41.864151,-73.167442,2013-09-16,2013,2,9,2007,2018
14319,Naugatuck River,41.7361,-73.1054,2013-09-16,2013,5,8,2004,2019
14316,Naugatuck River,41.6159,-73.0579,2013-09-16,2013,5,15,1991,2019
15018,Farm River,41.4063,-72.771,2013-09-17,2013,5,2,2004,2013
14146,Branford River,41.3072,-72.7648,2013-09-17,2013,5,3,1997,2013
15087,Muddy River,41.3668,-72.8543,2013-09-17,2013,5,5,2006,2014
15067,Farm River,41.3524,-72.8073,2013-09-17,2013,5,2,2007,2013
14414,Quinnipiac River,41.4501,-72.8407,2013-09-17,2013,5,14,1991,2018
16076,Housatonic River,41.7673,-73.4379,2013-09-18,2013,4.232044199,5,2007,2016
14251,Housatonic River,41.8806,-73.3654,2013-09-18,2013,4,3,2008,2016
14740,Quaker Brook,41.512349,-73.52695,2013-09-18,2013,3,6,2000,2018
16112,Hemlock Valley Brook,41.4283,-72.4226,2013-09-19,2013,2.5,7,2007,2015
15005,Bantam River,41.7588,-73.1841,2013-09-19,2013,3.451612903,5,2004,2013
14441,Salmon River,41.5742,-72.4294,2013-09-19,2013,2.701923077,24,1991,2018
15530,Weekeepeemee River,41.5575,-73.2155,2013-09-19,2013,4.295964126,9,2006,2018
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2013-09-19,2013,3.721854305,8,2011,2018
15312,Beaver Brook,41.409952,-72.329059,2013-09-19,2013,4.921568627,10,2007,2016
14450,Shepaug River,41.5489,-73.3308,2013-09-19,2013,4,26,1991,2018
16119,Day Pond Brook,41.5623,-72.4338,2013-09-19,2013,2,9,2007,2018
15315,Burnham Brook,41.4603,-72.3343,2013-09-19,2013,2,7,2007,2016
14404,Pomperaug River,41.4717,-73.256,2013-09-19,2013,5,8,1996,2016
14490,West River,41.3399,-72.7154,2013-09-20,2013,4,5,1997,2013
16528,BRANCH BROOK,41.395779,-72.72126,2013-09-20,2013,3,1,2013,2013
14209,Fulling Mill Brook,41.5021,-73.0471,2013-09-23,2013,4.547717842,4,2006,2016
14317,Naugatuck River,41.4435,-73.0642,2013-09-23,2013,4.75,17,1991,2018
14456,Steele Brook,41.5805,-73.0703,2013-09-23,2013,5,12,1996,2020
14284,Mad River,41.5439,-73.0384,2013-09-23,2013,5,8,1991,2013
14792,Long Meadow Pond Brook,41.4864,-73.0556,2013-09-23,2013,5,4,2006,2014
14301,Mill River,41.3828,-72.8967,2013-09-24,2013,4.679245283,3,1997,2013
14300,Mill River,41.4307,-72.904,2013-09-24,2013,4.72,2,1997,2013
15854,Muddy River,41.4151,-72.8012,2013-09-24,2013,5,6,2006,2014
16413,Mill River,41.3972,-72.8928,2013-09-24,2013,5,3,2008,2013
16135,Sargent River,41.4272,-72.9899,2013-09-24,2013,3,2,2007,2013
15013,Mill River,41.4259,-72.9056,2013-09-24,2013,4,8,2004,2016
14370,Norwalk River,41.1909,-73.4297,2013-09-25,2013,4.5,9,1997,2020
16583,COMSTOCK BROOK,41.2125,-73.4622,2013-09-25,2013,3.363636364,2,2013,2015
14556,Silvermine River,41.1361,-73.4346,2013-09-25,2013,5,2,2013,2020
14554,Norwalk River,41.2268,-73.4246,2013-09-25,2013,5,2,2007,2013
14361,Norwalk River,41.1359,-73.426,2013-09-25,2013,5,9,1997,2020
15994,Eightmile Brook,41.3842,-73.1642,2013-09-26,2013,2.62244898,4,2011,2016
14172,Deep Brook,41.4131,-73.2823,2013-09-26,2013,4,4,2006,2016
14195,Farmill River,41.2591,-73.0979,2013-09-26,2013,5,6,1996,2016
14458,Still River,41.4389,-73.401,2013-09-26,2013,5,13,1991,2018
17746,Anguilla Brook,41.365662,-71.866135,2013-09-30,2013,4.536585366,1,2013,2013
14379,Pawcatuck River,41.3978,-71.8422,2013-09-30,2013,4.017621145,6,2000,2014
14721,Shunock River,41.4101,-71.8452,2013-09-30,2013,4,7,2000,2014
17201,Willys Meadow Brook,41.3811,-72.1878,2013-10-01,2013,3.446700508,1,2013,2013
14706,Whitford Brook,41.3928,-71.9604,2013-10-01,2013,4.28125,16,2000,2018
16079,Pendleton Hill Brook,41.4781,-71.8354,2013-10-01,2013,3.25,1,2013,2013
14719,Wyassup Brook,41.4566,-71.8172,2013-10-01,2013,4,3,2000,2013
15015,Seth Williams Brook,41.4399,-71.9741,2013-10-01,2013,5,3,2004,2015
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2013-10-01,2013,3,11,2007,2019
14720,Green Fall River,41.4568,-71.8169,2013-10-01,2013,2,20,2000,2019
16295,Latimer Brook,41.3695,-72.2002,2013-10-02,2013,4.425531915,4,2010,2014
16930,Oil Mill Brook,41.375558,-72.190655,2013-10-02,2013,2.016129032,4,2010,2014
17211,Wyassup Brook,41.4506,-71.8444,2013-10-02,2013,5,1,2013,2013
15357,Sasco Brook,41.1457,-73.3012,2013-10-02,2013,5,5,2006,2016
14445,Saugatuck River,41.1693,-73.367,2013-10-02,2013,4,5,2006,2016
16594,Cranberry Meadow Brook,41.405177,-72.225708,2013-10-02,2013,4,1,2013,2013
18496,Mill River,41.30213,-73.27415,2013-10-02,2013,3,1,2013,2013
14298,Mill River,41.208,-73.257,2013-10-02,2013,4,3,1997,2013
14727,Latimer Brook,41.4107,-72.2217,2013-10-02,2013,5,4,2000,2016
15239,East Branch Byram River,41.0995,-73.6832,2013-10-03,2013,3.5,4,2011,2016
16146,East Branch Byram River,41.0612,-73.6748,2013-10-03,2013,4.196078431,2,2007,2013
16110,Mott Hill Brook,41.6615,-72.5365,2013-10-03,2013,3,9,2007,2018
14293,Mianus River,41.0806,-73.5812,2013-10-03,2013,5,4,1993,2013
16128,Stonehouse Brook,41.7812,-72.1509,2013-10-03,2013,4,9,2007,2015
14470,Tankerhoosen River,41.8272,-72.464,2013-10-03,2013,3,14,1994,2019
14363,Norwalk River,41.3101,-73.4691,2013-10-07,2013,4.75,3,1997,2013
14605,Eightmile River,41.5908,-72.9009,2013-10-07,2013,4.755760369,13,1999,2018
14366,Norwalk River,41.246,-73.4341,2013-10-07,2013,4.181818182,6,2006,2020
14741,Titicus River,41.3287,-73.5218,2013-10-07,2013,3.962457338,5,2000,2016
14360,Norwalk River,41.2675,-73.4414,2013-10-07,2013,4.968253968,10,1997,2020
14362,Ridgefield Brook,41.3158,-73.4792,2013-10-07,2013,5,4,1997,2013
14413,Quinnipiac River,41.528244,-72.856272,2013-10-07,2013,5,14,1991,2018
14473,Ten Mile River,41.5267,-72.9331,2013-10-07,2013,4,4,1997,2013
14226,Harbor Brook,41.5314,-72.8218,2013-10-07,2013,5,8,1989,2016
14553,Norwalk River,41.2604,-73.4367,2013-10-07,2013,5,4,2006,2015
15254,West Branch Bantam River,41.8124,-73.2342,2013-10-08,2013,5.75,1,2013,2013
14687,Blackberry River,42.023955,-73.327636,2013-10-08,2013,4.880597015,4,2008,2016
16139,Brown Brook,41.9267,-73.2799,2013-10-08,2013,2.905405405,13,2007,2019
18498,West Branch Bantam River,41.788153,-73.21877,2013-10-08,2013,5,1,2013,2013
14247,Hollenbeck River,41.9431,-73.3058,2013-10-08,2013,4,6,1996,2016
16114,Rugg Brook,41.9328,-73.1214,2013-10-08,2013,2,7,2007,2016
16124,Flat Brook,41.938249,-73.321123,2013-10-08,2013,2,9,2007,2018
16144,Aspetuck River,41.3076,-73.332,2013-10-09,2013,3,1,2013,2013
16260,Aspetuck River,41.2589,-73.3247,2013-10-09,2013,3,1,2013,2013
14126,Aspetuck River,41.1864,-73.3429,2013-10-09,2013,4,2,1997,2013
16259,Aspetuck River,41.2132,-73.3291,2013-10-09,2013,4,1,2013,2013
15364,West Branch Saugatuck River,41.1718,-73.3643,2013-10-09,2013,4,4,2007,2013
15375,Aspetuck River,41.1769,-73.3579,2013-10-09,2013,4,2,2007,2013
16261,Aspetuck River,41.2771,-73.3275,2013-10-09,2013,2,3,2011,2016
15380,Aspetuck River,41.2287,-73.3241,2013-10-09,2013,5,1,2013,2013
15499,West Branch Salmon Brook,41.94096,-72.834302,2013-10-15,2013,2.385214008,8,2012,2019
14442,Sandy Brook,41.974,-73.0406,2013-10-15,2013,2.5,25,1993,2018
16137,Indian River,41.2651,-73.0129,2013-10-15,2013,4.374558304,2,2007,2013
14486,Wepawaug River,41.236,-73.0573,2013-10-15,2013,4.657407407,3,1997,2013
15999,Silver Brook,41.2665,-73.0049,2013-10-15,2013,4.333333333,3,2006,2013
16138,Wepawaug River,41.3297,-73.0296,2013-10-15,2013,4,2,2007,2013
16370,Bunnell Brook,41.7807,-72.963,2013-10-15,2013,3,10,2008,2018
16136,Wintergreen Brook,41.3458,-72.9585,2013-10-15,2013,4,2,2007,2013
15240,Hubbard Brook,42.0356,-72.9384,2013-10-15,2013,2,7,2011,2018
15901,Pond Meadow Brook,41.3777,-72.5946,2013-10-16,2013,2.5,3,2011,2016
16131,Chatfield Hollow Brook,41.3314,-72.595,2013-10-16,2013,3.486486486,7,2007,2016
14221,Hammonasset River,41.3278,-72.6116,2013-10-16,2013,3.756756757,7,1997,2016
16276,Latimer Brook,41.4375,-72.2253,2013-10-16,2013,4.926174497,2,2013,2016
16130,Menunketesuck River,41.3072,-72.5056,2013-10-16,2013,4.061674009,1,2013,2013
16044,Chatfield Hollow Brook,41.3742,-72.593,2013-10-16,2013,3,3,2008,2013
18468,Joe Clark Brook,41.484687,-72.0413,2013-10-16,2013,3,1,2013,2013
18515,Menunketesuck River  Unnamed Tributary to,41.356489,-72.536493,2013-10-16,2013,5,1,2013,2013
16296,fourmile river,41.3208,-72.2575,2013-10-16,2013,4,1,2013,2013
14444,Saugatuck River,41.2945,-73.3948,2013-10-17,2013,3.5,23,1991,2018
16142,Saugatuck River,41.328478,-73.449142,2013-10-17,2013,4.25,1,2013,2013
15370,Saugatuck River,41.1927,-73.3617,2013-10-17,2013,3.037735849,3,2007,2013
16143,Little River,41.2931,-73.3678,2013-10-17,2013,3,8,2007,2014
15121,Pequonnock River,41.2789,-73.2203,2013-10-21,2013,4.75,1,2013,2013
14394,Pequonnock River,41.2343,-73.1838,2013-10-21,2013,4,6,1997,2016
17448,Pequonnock River,41.3204,-73.2405,2013-10-21,2013,4,1,2013,2013
17455,West Branch Pequonnock River,41.301,-73.2489,2013-10-21,2013,5,1,2013,2013
14290,Menunketesuck River,41.3565,-72.5405,2013-10-21,2013,3,2,2007,2013
16141,Pequonnock River,41.2534,-73.2059,2013-10-21,2013,4,5,2007,2016
14358,Noroton River,41.0898,-73.5152,2013-10-22,2013,5,5,2000,2016
18509,"South Fork Hockanum River (""Hop Brook"")",41.762739,-72.516012,2013-11-06,2013,4,1,2013,2013
14250,South Fork Hockanum River,41.7767,-72.5612,2013-11-06,2013,5,2,2008,2013
14470,Tankerhoosen River,41.8272,-72.464,2014-09-15,2014,3.776859504,14,1994,2019
14582,Willimantic River,41.7623,-72.2691,2014-09-15,2014,4.066914498,3,1999,2014
14469,Tankerhoosen River,41.8201,-72.5033,2014-09-15,2014,4,6,1998,2014
14147,Broad Brook,41.9147,-72.549,2014-09-15,2014,5,7,1993,2014
14721,Shunock River,41.4101,-71.8452,2014-09-16,2014,3.291666667,7,2000,2014
14379,Pawcatuck River,41.3978,-71.8422,2014-09-16,2014,4.267326733,6,2000,2014
15796,PENDLETON HILL BROOK,41.4748,-71.8342,2014-09-16,2014,2.25,11,2007,2019
14492,Willimantic River,41.8326,-72.3079,2014-09-16,2014,3.804979253,5,1989,2014
15990,Spice Brook,41.8459,-72.3865,2014-09-16,2014,5,2,2006,2014
14584,Roaring Brook,41.904,-72.2891,2014-09-16,2014,3,10,1999,2017
14720,Green Fall River,41.4568,-71.8169,2014-09-16,2014,3,20,2000,2019
16930,Oil Mill Brook,41.375558,-72.190655,2014-09-17,2014,2.642857143,4,2010,2014
16295,Latimer Brook,41.3695,-72.2002,2014-09-17,2014,4.7109375,4,2010,2014
14410,Quinebaug River,42.022,-71.9528,2014-09-17,2014,4.888888889,9,1995,2018
16088,Lebanon Brook,41.9945,-72.0836,2014-09-17,2014,3.966824645,1,2014,2014
14609,Quinebaug River,41.9081,-71.9096,2014-09-17,2014,5,4,1999,2014
14706,Whitford Brook,41.3928,-71.9604,2014-09-17,2014,4,16,2000,2018
17530,Haleys Brook,41.38712,-71.97682,2014-09-17,2014,3,2,2012,2014
15151,Little River,41.912,-71.9163,2014-09-17,2014,4,3,2009,2014
16734,Hempstead Brook,41.3722,-72.0456,2014-09-17,2014,4,2,2012,2014
14451,Shetucket River,41.7002,-72.1823,2014-09-18,2014,4.838028169,7,1999,2018
15892,Shetucket River,41.6175,-72.085,2014-09-18,2014,3.118721461,3,2007,2014
15210,Beaver Brook,41.6841,-72.1092,2014-09-18,2014,2.976190476,2,2009,2014
14602,Merrick Brook,41.661,-72.1101,2014-09-18,2014,3,4,1999,2014
15711,Little River,41.7561,-72.0473,2014-09-18,2014,3,2,2009,2014
14479,Trout Brook,41.7314,-72.7231,2014-09-19,2014,5,8,1989,2014
14197,FARMINGTON RIVER,41.7508,-72.8717,2014-09-19,2014,4,8,1995,2018
16066,Farmington River,41.914,-72.765,2014-09-19,2014,5,6,2007,2017
14183,East Aspetuck River,41.5979,-73.4152,2014-09-23,2014,3.5,5,1996,2016
14404,Pomperaug River,41.4717,-73.256,2014-09-23,2014,4.529411765,8,1996,2016
16370,Bunnell Brook,41.7807,-72.963,2014-09-23,2014,2.603603604,10,2008,2018
15319,Nod Brook,41.8158,-72.8294,2014-09-23,2014,4.365384615,5,2006,2014
14341,Naugatuck River,41.7891,-73.1145,2014-09-23,2014,4.243727599,7,1991,2016
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,2014-09-23,2014,3.157024793,8,2011,2018
15714,Cedar Swamp Brook,41.8164,-72.279,2014-09-23,2014,3,1,2014,2014
15303,Eagleville Brook,41.7991,-72.2738,2014-09-23,2014,3,2,2003,2014
14825,Naugatuck River,41.6743,-73.0695,2014-09-23,2014,5,11,2004,2019
14390,Pequabuck River,41.6742,-72.9619,2014-09-23,2014,5,12,1990,2017
15752,Eagleville Brook,41.8089,-72.2633,2014-09-23,2014,5,2,2010,2014
15304,Eagleville Brook,41.7938,-72.2752,2014-09-23,2014,3,7,2003,2019
15301,Eagleville Brook,41.8067,-72.2646,2014-09-23,2014,5,4,2009,2019
15783,Eagleville Brook,41.7882,-72.2776,2014-09-23,2014,3,4,2009,2019
14450,Shepaug River,41.5489,-73.3308,2014-09-23,2014,3,26,1991,2018
15302,Eagleville Brook,41.804,-72.266,2014-09-23,2014,5,3,2009,2014
14392,Pequabuck River,41.6738,-72.8977,2014-09-23,2014,5,16,1990,2018
14206,French River,41.9548,-71.884,2014-09-24,2014,4.389830508,7,1995,2014
15825,West Branch Farmington River,41.9168,-72.989,2014-09-24,2014,3.612903226,6,2008,2018
14442,Sandy Brook,41.974,-73.0406,2014-09-24,2014,3.666666667,25,1993,2018
14461,Sandy Brook (Still River),41.9685,-73.0331,2014-09-24,2014,4.312236287,6,1998,2018
15792,West Branch Farmington River,41.9602,-73.0178,2014-09-24,2014,3.701570681,2,2012,2014
16114,Rugg Brook,41.9328,-73.1214,2014-09-24,2014,2.794117647,7,2007,2016
16246,Fivemile River,41.9865,-71.8154,2014-09-24,2014,4.191489362,2,2009,2014
15571,Cherry Brook,41.8365,-72.9295,2014-09-24,2014,3.84729064,3,2008,2014
15530,Weekeepeemee River,41.5575,-73.2155,2014-09-24,2014,4,9,2006,2018
14207,French River,42.0248,-71.8843,2014-09-24,2014,4,4,2004,2014
14842,Indian Meadow Brook,41.9305,-73.079,2014-09-24,2014,4,5,2002,2015
14484,West Branch Salmon Brook,41.9372,-72.8215,2014-09-25,2014,4.492462312,7,1998,2017
15499,West Branch Salmon Brook,41.94096,-72.834302,2014-09-25,2014,4.380952381,8,2012,2019
16400,North Branch Park River,41.797,-72.72,2014-09-25,2014,5,3,2008,2014
18685,Wash Brook,41.819229,-72.739279,2014-09-25,2014,5,1,2014,2014
16080,West Branch Salmon Brook,41.9745,-72.896,2014-09-29,2014,2.62195122,2,2012,2014
16127,Jakes Brook,41.864151,-73.167442,2014-09-29,2014,2.166666667,9,2007,2018
16141,Pequonnock River,41.2534,-73.2059,2014-09-29,2014,4.075117371,5,2007,2016
16143,Little River,41.2931,-73.3678,2014-09-29,2014,3,8,2007,2014
16387,Hurricane Brook,42.033,-72.9207,2014-09-29,2014,2,3,2011,2014
16124,Flat Brook,41.938249,-73.321123,2014-09-29,2014,2,9,2007,2018
14444,Saugatuck River,41.2945,-73.3948,2014-09-29,2014,4,23,1991,2018
16139,Brown Brook,41.9267,-73.2799,2014-09-29,2014,3,13,2007,2019
14441,Salmon River,41.5742,-72.4294,2014-09-30,2014,2.635135135,24,1991,2018
16121,Flat Brook,41.5544,-72.4523,2014-09-30,2014,2.236842105,3,2007,2014
18784,Quinebaug River,41.747064,-71.915091,2014-09-30,2014,3.083916084,1,2014,2014
16110,Mott Hill Brook,41.6615,-72.5365,2014-09-30,2014,4,9,2007,2018
15315,Burnham Brook,41.4603,-72.3343,2014-09-30,2014,2,7,2007,2016
16304,Quinebaug River,41.7809,-71.901,2014-09-30,2014,5,3,2009,2014
14593,Whetstone Brook,41.831633,-71.878097,2014-09-30,2014,3,3,1999,2014
16119,Day Pond Brook,41.5623,-72.4338,2014-09-30,2014,2,9,2007,2018
14598,Quinebaug River,41.6022,-71.9868,2014-09-30,2014,5,5,1999,2014
16112,Hemlock Valley Brook,41.4283,-72.4226,2014-10-02,2014,2.5,7,2007,2015
16311,Reservoir Brook,41.6089,-72.5999,2014-10-02,2014,4.326180258,3,2008,2014
15312,Beaver Brook,41.409952,-72.329059,2014-10-02,2014,4.743718593,10,2007,2016
15020,Eightmile River,41.43,-72.3392,2014-10-02,2014,2.166666667,7,2004,2018
14153,Coginchaug River,41.5547,-72.6737,2014-10-02,2014,4,5,1998,2014
14174,East Branch Eightmile River,41.4309,-72.3375,2014-10-02,2014,3,4,1998,2014
16307,Long Hill Brook,41.5408,-72.653,2014-10-02,2014,5,3,2011,2014
14248,Hop Brook,41.4987,-73.0537,2014-10-03,2014,5,4,2006,2014
14792,Long Meadow Pond Brook,41.4864,-73.0556,2014-10-03,2014,5,4,2006,2014
15540,Hop Brook,41.5049,-73.0584,2014-10-03,2014,5,1,2014,2014
14724,Oxoboxo Brook,41.4673,-72.157,2014-10-06,2014,3.5,3,2000,2014
14733,Oxoboxo Brook,41.4366,-72.1062,2014-10-06,2014,4.532608696,3,2000,2014
16128,Stonehouse Brook,41.7812,-72.1509,2014-10-06,2014,2.61627907,9,2007,2015
15176,Natchaug River,41.7569,-72.1523,2014-10-06,2014,2.314814815,7,2007,2015
14314,Natchaug River,41.8008,-72.1182,2014-10-06,2014,3.206712433,19,1989,2017
15276,Hunts Brook,41.4001,-72.1153,2014-10-06,2014,3.984126984,2,2010,2014
17427,East Branch Stonehouse Brook,41.8186,-72.1316,2014-10-06,2014,5,1,2014,2014
16298,Stony Brook,41.4716,-72.1182,2014-10-06,2014,3,2,2010,2014
16299,Hunts brook,41.4293,-72.172,2014-10-06,2014,2,1,2014,2014
16015,Murphy Brook,41.7828,-72.0398,2014-10-06,2014,2,1,2014,2014
14731,Trading Cove Brook,41.5021,-72.1235,2014-10-06,2014,2,3,2000,2014
14606,Middle River,41.9659,-72.3278,2014-10-07,2014,2.5,3,1999,2014
14581,Willimantic River,41.9423,-72.3058,2014-10-07,2014,4.295964126,13,1999,2019
15008,Moosup River,41.7172,-71.8422,2014-10-07,2014,3.846153846,3,2004,2015
14595,Quanduck Brook,41.721906,-71.836053,2014-10-07,2014,2.115384615,3,1999,2014
16303,Moosup River,41.6977,-71.823,2014-10-07,2014,3,2,2009,2014
14594,Moosup River,41.7148,-71.8931,2014-10-07,2014,4,4,1999,2014
15720,Blackwell Brook,41.7896,-71.9723,2014-10-07,2014,2,2,2009,2014
15520,Bonemill Brook,41.925,-72.3162,2014-10-07,2014,2,2,2012,2014
14583,Middle River,41.9525,-72.3039,2014-10-07,2014,4,8,1999,2014
14580,Willimantic River,41.9505,-72.3037,2014-10-07,2014,4,9,1999,2019
17405,Roaring Brook,41.9818,-72.2215,2014-10-07,2014,5,1,2014,2014
15007,Sawmill Brook,41.7398,-72.2017,2014-10-08,2014,2.5,2,2004,2014
16336,Hatchery Brook,41.622,-72.7697,2014-10-08,2014,4.349056604,3,2008,2014
14591,Mount Hope River,41.7971,-72.1716,2014-10-08,2014,2.651515152,6,1999,2014
15386,Roberts Brook (Mirror Lake outlet),41.815,-72.2319,2014-10-08,2014,3.25,3,2012,2015
15333,Webster Brook,41.6405,-72.7421,2014-10-08,2014,4.97810219,3,2008,2014
14288,Mattabesset River,41.6189,-72.7127,2014-10-08,2014,5,10,1992,2014
14592,Fenton River,41.7925,-72.21,2014-10-08,2014,2,3,1999,2014
14866,Stickney Hill Brook,41.9833,-72.2179,2014-10-08,2014,2,4,2002,2015
